"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"27/07/2021 08:45 - 27/07/2021 09:00","BZN|NL","12379.49","13111.92"
"27/07/2021 09:00 - 27/07/2021 09:15","BZN|NL","12436.59","13039.14"
"27/07/2021 09:15 - 27/07/2021 09:30","BZN|NL","12404.12","12863.76"
"27/07/2021 09:30 - 27/07/2021 09:45","BZN|NL","12369.75","12627.77"
"27/07/2021 09:45 - 27/07/2021 10:00","BZN|NL","12474.61","12445.36"
"27/07/2021 10:00 - 27/07/2021 10:15","BZN|NL","12421.66","12304.04"
"27/07/2021 10:15 - 27/07/2021 10:30","BZN|NL","12347.56","12116.62"
"27/07/2021 10:30 - 27/07/2021 10:45","BZN|NL","12290.61","11895.85"
"27/07/2021 10:45 - 27/07/2021 11:00","BZN|NL","12306.79","11736.41"
"27/07/2021 11:00 - 27/07/2021 11:15","BZN|NL","12279.53","11580.88"
"27/07/2021 11:15 - 27/07/2021 11:30","BZN|NL","12244.90","11381.97"
"27/07/2021 11:30 - 27/07/2021 11:45","BZN|NL","12262.84","11293.21"
"27/07/2021 11:45 - 27/07/2021 12:00","BZN|NL","12299.74","11231.00"
"27/07/2021 12:00 - 27/07/2021 12:15","BZN|NL","12377.96","11125.98"
"27/07/2021 12:15 - 27/07/2021 12:30","BZN|NL","12291.11","10962.00"
"27/07/2021 12:30 - 27/07/2021 12:45","BZN|NL","12083.74","10932.46"
"27/07/2021 12:45 - 27/07/2021 13:00","BZN|NL","11821.61","10854.73"
"27/07/2021 13:00 - 27/07/2021 13:15","BZN|NL","11642.18","10837.19"
"27/07/2021 13:15 - 27/07/2021 13:30","BZN|NL","11493.34","10857.85"
"27/07/2021 13:30 - 27/07/2021 13:45","BZN|NL","11429.34","10866.24"
"27/07/2021 13:45 - 27/07/2021 14:00","BZN|NL","11190.05","10827.23"
"27/07/2021 14:00 - 27/07/2021 14:15","BZN|NL","11066.25","10825.79"
"27/07/2021 14:15 - 27/07/2021 14:30","BZN|NL","11086.24","10788.04"
"27/07/2021 14:30 - 27/07/2021 14:45","BZN|NL","10932.70","10718.77"
"27/07/2021 14:45 - 27/07/2021 15:00","BZN|NL","10884.87","10660.22"
"27/07/2021 15:00 - 27/07/2021 15:15","BZN|NL","11093.01","10641.44"
"27/07/2021 15:15 - 27/07/2021 15:30","BZN|NL","11201.08","10729.57"
"27/07/2021 15:30 - 27/07/2021 15:45","BZN|NL","11252.83","10822.85"
"27/07/2021 15:45 - 27/07/2021 16:00","BZN|NL","11370.57","10932.26"
"27/07/2021 16:00 - 27/07/2021 16:15","BZN|NL","11418.07","11044.79"
"27/07/2021 16:15 - 27/07/2021 16:30","BZN|NL","11633.27","11162.48"
"27/07/2021 16:30 - 27/07/2021 16:45","BZN|NL","11828.87","11300.27"
"27/07/2021 16:45 - 27/07/2021 17:00","BZN|NL","12140.50","11465.22"
"27/07/2021 17:00 - 27/07/2021 17:15","BZN|NL","12443.00","11682.06"
"27/07/2021 17:15 - 27/07/2021 17:30","BZN|NL","12776.18","11922.28"
"27/07/2021 17:30 - 27/07/2021 17:45","BZN|NL","13046.17","12165.75"
"27/07/2021 17:45 - 27/07/2021 18:00","BZN|NL","13210.50","12370.59"
"27/07/2021 18:00 - 27/07/2021 18:15","BZN|NL","13029.62","12467.29"
"27/07/2021 18:15 - 27/07/2021 18:30","BZN|NL","12989.75","12406.20"
"27/07/2021 18:30 - 27/07/2021 18:45","BZN|NL","13018.85","12448.28"
"27/07/2021 18:45 - 27/07/2021 19:00","BZN|NL","13085.66","12519.99"
"27/07/2021 19:00 - 27/07/2021 19:15","BZN|NL","13036.00","12615.19"
"27/07/2021 19:15 - 27/07/2021 19:30","BZN|NL","13042.11","12765.30"
"27/07/2021 19:30 - 27/07/2021 19:45","BZN|NL","13028.25","12925.77"
"27/07/2021 19:45 - 27/07/2021 20:00","BZN|NL","13064.03","13064.05"
"27/07/2021 20:00 - 27/07/2021 20:15","BZN|NL","13066.51","13192.19"
"27/07/2021 20:15 - 27/07/2021 20:30","BZN|NL","13074.83","13287.14"
"27/07/2021 20:30 - 27/07/2021 20:45","BZN|NL","13020.62","13396.97"
"27/07/2021 20:45 - 27/07/2021 21:00","BZN|NL","12955.91","13504.49"
"27/07/2021 21:00 - 27/07/2021 21:15","BZN|NL","12854.17","13580.16"
"27/07/2021 21:15 - 27/07/2021 21:30","BZN|NL","12818.39","13632.18"
"27/07/2021 21:30 - 27/07/2021 21:45","BZN|NL","12787.09","13679.91"
"27/07/2021 21:45 - 27/07/2021 22:00","BZN|NL","12850.31","13674.68"
"27/07/2021 22:00 - 27/07/2021 22:15","BZN|NL","12796.99","13720.46"
"27/07/2021 22:15 - 27/07/2021 22:30","BZN|NL","12719.16","13805.89"
"27/07/2021 22:30 - 27/07/2021 22:45","BZN|NL","12566.80","13808.03"
"27/07/2021 22:45 - 27/07/2021 23:00","BZN|NL","12357.26","13699.84"
"27/07/2021 23:00 - 27/07/2021 23:15","BZN|NL","12285.97","13606.08"
"27/07/2021 23:15 - 27/07/2021 23:30","BZN|NL","12123.53","13538.44"
"27/07/2021 23:30 - 27/07/2021 23:45","BZN|NL","11914.91","13427.47"
"27/07/2021 23:45 - 28/07/2021 00:00","BZN|NL","11684.77","13257.64"
"28/07/2021 00:00 - 28/07/2021 00:15","BZN|NL","11503.93","12797.80"
"28/07/2021 00:15 - 28/07/2021 00:30","BZN|NL","11393.17","12645.32"
"28/07/2021 00:30 - 28/07/2021 00:45","BZN|NL","11238.83","12500.06"
"28/07/2021 00:45 - 28/07/2021 01:00","BZN|NL","11067.71","12363.01"
"28/07/2021 01:00 - 28/07/2021 01:15","BZN|NL","10864.28","12226.08"
"28/07/2021 01:15 - 28/07/2021 01:30","BZN|NL","10768.88","12119.08"
"28/07/2021 01:30 - 28/07/2021 01:45","BZN|NL","10663.57","12048.61"
"28/07/2021 01:45 - 28/07/2021 02:00","BZN|NL","10598.46","11958.61"
"28/07/2021 02:00 - 28/07/2021 02:15","BZN|NL","10625.78","11910.74"
"28/07/2021 02:15 - 28/07/2021 02:30","BZN|NL","10623.13","11860.49"
"28/07/2021 02:30 - 28/07/2021 02:45","BZN|NL","10612.84","11823.05"
"28/07/2021 02:45 - 28/07/2021 03:00","BZN|NL","10519.81","11778.51"
"28/07/2021 03:00 - 28/07/2021 03:15","BZN|NL","10528.15","11743.91"
"28/07/2021 03:15 - 28/07/2021 03:30","BZN|NL","10476.99","11725.90"
"28/07/2021 03:30 - 28/07/2021 03:45","BZN|NL","10449.44","11704.19"
"28/07/2021 03:45 - 28/07/2021 04:00","BZN|NL","10456.41","11687.66"
"28/07/2021 04:00 - 28/07/2021 04:15","BZN|NL","10501.20","11663.77"
"28/07/2021 04:15 - 28/07/2021 04:30","BZN|NL","10442.75","11648.63"
"28/07/2021 04:30 - 28/07/2021 04:45","BZN|NL","10475.32","11642.61"
"28/07/2021 04:45 - 28/07/2021 05:00","BZN|NL","10492.22","11652.14"
"28/07/2021 05:00 - 28/07/2021 05:15","BZN|NL","10571.52","11696.49"
"28/07/2021 05:15 - 28/07/2021 05:30","BZN|NL","10664.08","11735.31"
"28/07/2021 05:30 - 28/07/2021 05:45","BZN|NL","10689.35","11795.26"
"28/07/2021 05:45 - 28/07/2021 06:00","BZN|NL","10752.48","11848.01"
"28/07/2021 06:00 - 28/07/2021 06:15","BZN|NL","10867.29","11989.62"
"28/07/2021 06:15 - 28/07/2021 06:30","BZN|NL","11009.47","12154.28"
"28/07/2021 06:30 - 28/07/2021 06:45","BZN|NL","11132.18","12280.76"
"28/07/2021 06:45 - 28/07/2021 07:00","BZN|NL","11262.77","12340.76"
"28/07/2021 07:00 - 28/07/2021 07:15","BZN|NL","11448.61","12458.20"
"28/07/2021 07:15 - 28/07/2021 07:30","BZN|NL","11576.57","12613.52"
"28/07/2021 07:30 - 28/07/2021 07:45","BZN|NL","11719.70","12732.47"
"28/07/2021 07:45 - 28/07/2021 08:00","BZN|NL","11864.98","12826.76"
"28/07/2021 08:00 - 28/07/2021 08:15","BZN|NL","12018.35","12865.56"
"28/07/2021 08:15 - 28/07/2021 08:30","BZN|NL","12092.37","12854.13"
"28/07/2021 08:30 - 28/07/2021 08:45","BZN|NL","12162.35","12887.07"
"28/07/2021 08:45 - 28/07/2021 09:00","BZN|NL","12147.73","12914.61"
"28/07/2021 09:00 - 28/07/2021 09:15","BZN|NL","12134.69","12861.48"
"28/07/2021 09:15 - 28/07/2021 09:30","BZN|NL","12105.44","12783.55"
"28/07/2021 09:30 - 28/07/2021 09:45","BZN|NL","11993.50","12662.02"
"28/07/2021 09:45 - 28/07/2021 10:00","BZN|NL","11946.72","12520.29"
"28/07/2021 10:00 - 28/07/2021 10:15","BZN|NL","11869.67","12393.47"
"28/07/2021 10:15 - 28/07/2021 10:30","BZN|NL","11784.99","12248.34"
"28/07/2021 10:30 - 28/07/2021 10:45","BZN|NL","11680.37","12112.55"
"28/07/2021 10:45 - 28/07/2021 11:00","BZN|NL","11578.19","12009.25"
"28/07/2021 11:00 - 28/07/2021 11:15","BZN|NL","11560.71","11867.40"
"28/07/2021 11:15 - 28/07/2021 11:30","BZN|NL","11472.37","11742.78"
"28/07/2021 11:30 - 28/07/2021 11:45","BZN|NL","11420.89","11626.94"
"28/07/2021 11:45 - 28/07/2021 12:00","BZN|NL","11344.72","11497.16"
"28/07/2021 12:00 - 28/07/2021 12:15","BZN|NL","11317.40","11392.65"
"28/07/2021 12:15 - 28/07/2021 12:30","BZN|NL","11183.10","11961.59"
"28/07/2021 12:30 - 28/07/2021 12:45","BZN|NL","11180.29","12140.67"
"28/07/2021 12:45 - 28/07/2021 13:00","BZN|NL","11285.83","11293.18"
"28/07/2021 13:00 - 28/07/2021 13:15","BZN|NL","11207.35","11291.50"
"28/07/2021 13:15 - 28/07/2021 13:30","BZN|NL","11187.65","11300.27"
"28/07/2021 13:30 - 28/07/2021 13:45","BZN|NL","11190.70","11324.94"
"28/07/2021 13:45 - 28/07/2021 14:00","BZN|NL","11260.06","11313.05"
"28/07/2021 14:00 - 28/07/2021 14:15","BZN|NL","11242.77","11335.60"
"28/07/2021 14:15 - 28/07/2021 14:30","BZN|NL","11182.50","11340.05"
"28/07/2021 14:30 - 28/07/2021 14:45","BZN|NL","11126.69","11371.18"
"28/07/2021 14:45 - 28/07/2021 15:00","BZN|NL","11165.98","11410.13"
"28/07/2021 15:00 - 28/07/2021 15:15","BZN|NL","11147.02","11433.31"
"28/07/2021 15:15 - 28/07/2021 15:30","BZN|NL","11248.31","11502.43"
"28/07/2021 15:30 - 28/07/2021 15:45","BZN|NL","11266.31","11550.78"
"28/07/2021 15:45 - 28/07/2021 16:00","BZN|NL","11411.55","11651.18"
"28/07/2021 16:00 - 28/07/2021 16:15","BZN|NL","11432.03","11715.29"
"28/07/2021 16:15 - 28/07/2021 16:30","BZN|NL","11447.32","11775.68"
"28/07/2021 16:30 - 28/07/2021 16:45","BZN|NL","11553.24","11873.87"
"28/07/2021 16:45 - 28/07/2021 17:00","BZN|NL","11693.81","12024.43"
"28/07/2021 17:00 - 28/07/2021 17:15","BZN|NL","11824.99","12171.53"
"28/07/2021 17:15 - 28/07/2021 17:30","BZN|NL","11935.58","12344.46"
"28/07/2021 17:30 - 28/07/2021 17:45","BZN|NL","12058.51","12559.85"
"28/07/2021 17:45 - 28/07/2021 18:00","BZN|NL","12288.39","12751.63"
"28/07/2021 18:00 - 28/07/2021 18:15","BZN|NL","12204.09","12716.25"
"28/07/2021 18:15 - 28/07/2021 18:30","BZN|NL","12199.52","12633.54"
"28/07/2021 18:30 - 28/07/2021 18:45","BZN|NL","12182.54","12657.44"
"28/07/2021 18:45 - 28/07/2021 19:00","BZN|NL","12198.91","12761.72"
"28/07/2021 19:00 - 28/07/2021 19:15","BZN|NL","12193.70","12858.47"
"28/07/2021 19:15 - 28/07/2021 19:30","BZN|NL","12189.81","12950.12"
"28/07/2021 19:30 - 28/07/2021 19:45","BZN|NL","12257.39","13070.53"
"28/07/2021 19:45 - 28/07/2021 20:00","BZN|NL","12378.20","13205.29"
"28/07/2021 20:00 - 28/07/2021 20:15","BZN|NL","12397.11","13320.80"
"28/07/2021 20:15 - 28/07/2021 20:30","BZN|NL","12411.29","13445.88"
"28/07/2021 20:30 - 28/07/2021 20:45","BZN|NL","12403.16","13534.87"
"28/07/2021 20:45 - 28/07/2021 21:00","BZN|NL","12489.88","13584.90"
"28/07/2021 21:00 - 28/07/2021 21:15","BZN|NL","12452.56","13599.76"
"28/07/2021 21:15 - 28/07/2021 21:30","BZN|NL","12495.50","13578.50"
"28/07/2021 21:30 - 28/07/2021 21:45","BZN|NL","12493.32","13549.68"
"28/07/2021 21:45 - 28/07/2021 22:00","BZN|NL","12545.68","13543.23"
"28/07/2021 22:00 - 28/07/2021 22:15","BZN|NL","12522.45","13568.32"
"28/07/2021 22:15 - 28/07/2021 22:30","BZN|NL","12416.29","13554.16"
"28/07/2021 22:30 - 28/07/2021 22:45","BZN|NL","12268.00","13430.19"
"28/07/2021 22:45 - 28/07/2021 23:00","BZN|NL","12096.42","13279.76"
"28/07/2021 23:00 - 28/07/2021 23:15","BZN|NL","12040.89","13199.28"
"28/07/2021 23:15 - 28/07/2021 23:30","BZN|NL","11896.03","13119.95"
"28/07/2021 23:30 - 28/07/2021 23:45","BZN|NL","11682.40","12989.25"
"28/07/2021 23:45 - 29/07/2021 00:00","BZN|NL","11513.69","12819.60"
"29/07/2021 00:00 - 29/07/2021 00:15","BZN|NL","11264.77","12681.93"
"29/07/2021 00:15 - 29/07/2021 00:30","BZN|NL","11118.32","12560.29"
"29/07/2021 00:30 - 29/07/2021 00:45","BZN|NL","10991.25","12413.88"
"29/07/2021 00:45 - 29/07/2021 01:00","BZN|NL","10868.16","12270.86"
"29/07/2021 01:00 - 29/07/2021 01:15","BZN|NL","10720.61","12137.72"
"29/07/2021 01:15 - 29/07/2021 01:30","BZN|NL","10589.66","12050.86"
"29/07/2021 01:30 - 29/07/2021 01:45","BZN|NL","10545.39","11953.75"
"29/07/2021 01:45 - 29/07/2021 02:00","BZN|NL","10406.34","11836.71"
"29/07/2021 02:00 - 29/07/2021 02:15","BZN|NL","10417.99","11764.21"
"29/07/2021 02:15 - 29/07/2021 02:30","BZN|NL","10379.20","11728.18"
"29/07/2021 02:30 - 29/07/2021 02:45","BZN|NL","10349.65","11681.69"
"29/07/2021 02:45 - 29/07/2021 03:00","BZN|NL","10311.00","11637.42"
"29/07/2021 03:00 - 29/07/2021 03:15","BZN|NL","10273.18","11595.53"
"29/07/2021 03:15 - 29/07/2021 03:30","BZN|NL","10246.83","11571.75"
"29/07/2021 03:30 - 29/07/2021 03:45","BZN|NL","10203.71","11541.32"
"29/07/2021 03:45 - 29/07/2021 04:00","BZN|NL","10185.52","11517.99"
"29/07/2021 04:00 - 29/07/2021 04:15","BZN|NL","10207.60","11505.04"
"29/07/2021 04:15 - 29/07/2021 04:30","BZN|NL","10259.83","11484.41"
"29/07/2021 04:30 - 29/07/2021 04:45","BZN|NL","10216.75","11482.13"
"29/07/2021 04:45 - 29/07/2021 05:00","BZN|NL","10210.55","11475.61"
"29/07/2021 05:00 - 29/07/2021 05:15","BZN|NL","10284.21","11524.49"
"29/07/2021 05:15 - 29/07/2021 05:30","BZN|NL","10377.68","11576.73"
"29/07/2021 05:30 - 29/07/2021 05:45","BZN|NL","10446.91","11622.52"
"29/07/2021 05:45 - 29/07/2021 06:00","BZN|NL","10477.02","11685.85"
"29/07/2021 06:00 - 29/07/2021 06:15","BZN|NL","10730.89","11809.33"
"29/07/2021 06:15 - 29/07/2021 06:30","BZN|NL","10864.02","11986.01"
"29/07/2021 06:30 - 29/07/2021 06:45","BZN|NL","10965.23","12120.04"
"29/07/2021 06:45 - 29/07/2021 07:00","BZN|NL","11070.45","12225.28"
"29/07/2021 07:00 - 29/07/2021 07:15","BZN|NL","11231.93","12389.83"
"29/07/2021 07:15 - 29/07/2021 07:30","BZN|NL","11332.28","12566.38"
"29/07/2021 07:30 - 29/07/2021 07:45","BZN|NL","11424.53","12720.75"
"29/07/2021 07:45 - 29/07/2021 08:00","BZN|NL","11504.85","12801.90"
"29/07/2021 08:00 - 29/07/2021 08:15","BZN|NL","11530.38","12839.36"
"29/07/2021 08:15 - 29/07/2021 08:30","BZN|NL","11502.96","12792.69"
"29/07/2021 08:30 - 29/07/2021 08:45","BZN|NL","11467.53","12729.69"
"29/07/2021 08:45 - 29/07/2021 09:00","BZN|NL","11389.89","12710.63"
"29/07/2021 09:00 - 29/07/2021 09:15","BZN|NL","11372.98","12650.30"
"29/07/2021 09:15 - 29/07/2021 09:30","BZN|NL","11323.09","12522.22"
"29/07/2021 09:30 - 29/07/2021 09:45","BZN|NL","11225.86","12411.01"
"29/07/2021 09:45 - 29/07/2021 10:00","BZN|NL","11190.53","12345.02"
"29/07/2021 10:00 - 29/07/2021 10:15","BZN|NL","11080.57","12267.61"
"29/07/2021 10:15 - 29/07/2021 10:30","BZN|NL","10951.21","12160.12"
"29/07/2021 10:30 - 29/07/2021 10:45","BZN|NL","10893.04","11981.26"
"29/07/2021 10:45 - 29/07/2021 11:00","BZN|NL","10815.53","11837.64"
"29/07/2021 11:00 - 29/07/2021 11:15","BZN|NL","10740.13","11849.15"
"29/07/2021 11:15 - 29/07/2021 11:30","BZN|NL","10747.68","11764.84"
"29/07/2021 11:30 - 29/07/2021 11:45","BZN|NL","10585.77","11670.15"
"29/07/2021 11:45 - 29/07/2021 12:00","BZN|NL","10549.96","11594.61"
"29/07/2021 12:00 - 29/07/2021 12:15","BZN|NL","10578.00","11543.93"
"29/07/2021 12:15 - 29/07/2021 12:30","BZN|NL","10498.02","11406.27"
"29/07/2021 12:30 - 29/07/2021 12:45","BZN|NL","10461.85","11147.38"
"29/07/2021 12:45 - 29/07/2021 13:00","BZN|NL","10253.55","10955.02"
"29/07/2021 13:00 - 29/07/2021 13:15","BZN|NL","10176.46","10982.21"
"29/07/2021 13:15 - 29/07/2021 13:30","BZN|NL","10126.25","10990.50"
"29/07/2021 13:30 - 29/07/2021 13:45","BZN|NL","9940.33","10954.43"
"29/07/2021 13:45 - 29/07/2021 14:00","BZN|NL","9890.05","10924.12"
"29/07/2021 14:00 - 29/07/2021 14:15","BZN|NL","9726.53","10842.31"
"29/07/2021 14:15 - 29/07/2021 14:30","BZN|NL","9681.84","10809.76"
"29/07/2021 14:30 - 29/07/2021 14:45","BZN|NL","9692.99","10857.63"
"29/07/2021 14:45 - 29/07/2021 15:00","BZN|NL","9724.27","10845.42"
"29/07/2021 15:00 - 29/07/2021 15:15","BZN|NL","9809.20","10836.40"
"29/07/2021 15:15 - 29/07/2021 15:30","BZN|NL","9778.31","10871.69"
"29/07/2021 15:30 - 29/07/2021 15:45","BZN|NL","9887.99","10955.84"
"29/07/2021 15:45 - 29/07/2021 16:00","BZN|NL","9936.16","11050.23"
"29/07/2021 16:00 - 29/07/2021 16:15","BZN|NL","10055.95","11151.76"
"29/07/2021 16:15 - 29/07/2021 16:30","BZN|NL","10203.74","11251.27"
"29/07/2021 16:30 - 29/07/2021 16:45","BZN|NL","10370.90","11379.01"
"29/07/2021 16:45 - 29/07/2021 17:00","BZN|NL","10597.36","11537.90"
"29/07/2021 17:00 - 29/07/2021 17:15","BZN|NL","10838.72","11681.33"
"29/07/2021 17:15 - 29/07/2021 17:30","BZN|NL","11037.73","11891.80"
"29/07/2021 17:30 - 29/07/2021 17:45","BZN|NL","11226.35","12134.55"
"29/07/2021 17:45 - 29/07/2021 18:00","BZN|NL","11423.76","12305.60"
"29/07/2021 18:00 - 29/07/2021 18:15","BZN|NL","11437.81","12346.78"
"29/07/2021 18:15 - 29/07/2021 18:30","BZN|NL","11497.54","12349.18"
"29/07/2021 18:30 - 29/07/2021 18:45","BZN|NL","11581.85","12416.42"
"29/07/2021 18:45 - 29/07/2021 19:00","BZN|NL","11734.90","12588.24"
"29/07/2021 19:00 - 29/07/2021 19:15","BZN|NL","11860.52","12695.24"
"29/07/2021 19:15 - 29/07/2021 19:30","BZN|NL","11999.55","12822.98"
"29/07/2021 19:30 - 29/07/2021 19:45","BZN|NL","12145.11","12956.47"
"29/07/2021 19:45 - 29/07/2021 20:00","BZN|NL","12272.99","13111.65"
"29/07/2021 20:00 - 29/07/2021 20:15","BZN|NL","12351.66","13225.21"
"29/07/2021 20:15 - 29/07/2021 20:30","BZN|NL","12380.19","13313.45"
"29/07/2021 20:30 - 29/07/2021 20:45","BZN|NL","12410.40","13406.13"
"29/07/2021 20:45 - 29/07/2021 21:00","BZN|NL","12463.06","13443.03"
"29/07/2021 21:00 - 29/07/2021 21:15","BZN|NL","12453.59","13482.72"
"29/07/2021 21:15 - 29/07/2021 21:30","BZN|NL","12436.76","13500.02"
"29/07/2021 21:30 - 29/07/2021 21:45","BZN|NL","12417.63","13515.98"
"29/07/2021 21:45 - 29/07/2021 22:00","BZN|NL","12467.25","13537.70"
"29/07/2021 22:00 - 29/07/2021 22:15","BZN|NL","12408.83","13586.33"
"29/07/2021 22:15 - 29/07/2021 22:30","BZN|NL","12314.99","13630.09"
"29/07/2021 22:30 - 29/07/2021 22:45","BZN|NL","12184.06","13574.65"
"29/07/2021 22:45 - 29/07/2021 23:00","BZN|NL","11986.29","13460.83"
"29/07/2021 23:00 - 29/07/2021 23:15","BZN|NL","11869.75","13362.02"
"29/07/2021 23:15 - 29/07/2021 23:30","BZN|NL","11621.27","13295.98"
"29/07/2021 23:30 - 29/07/2021 23:45","BZN|NL","11493.07","13175.60"
"29/07/2021 23:45 - 30/07/2021 00:00","BZN|NL","11406.39","12996.08"
"30/07/2021 00:00 - 30/07/2021 00:15","BZN|NL","11302.13","12833.76"
"30/07/2021 00:15 - 30/07/2021 00:30","BZN|NL","11107.09","12703.03"
"30/07/2021 00:30 - 30/07/2021 00:45","BZN|NL","10939.87","12545.67"
"30/07/2021 00:45 - 30/07/2021 01:00","BZN|NL","10859.56","12382.54"
"30/07/2021 01:00 - 30/07/2021 01:15","BZN|NL","10761.27","12258.36"
"30/07/2021 01:15 - 30/07/2021 01:30","BZN|NL","10657.08","12156.42"
"30/07/2021 01:30 - 30/07/2021 01:45","BZN|NL","10524.11","12062.08"
"30/07/2021 01:45 - 30/07/2021 02:00","BZN|NL","10437.59","12003.06"
"30/07/2021 02:00 - 30/07/2021 02:15","BZN|NL","10377.96","11938.39"
"30/07/2021 02:15 - 30/07/2021 02:30","BZN|NL","10315.60","11875.94"
"30/07/2021 02:30 - 30/07/2021 02:45","BZN|NL","10239.89","11842.82"
"30/07/2021 02:45 - 30/07/2021 03:00","BZN|NL","10166.93","11795.18"
"30/07/2021 03:00 - 30/07/2021 03:15","BZN|NL","10151.15","11753.10"
"30/07/2021 03:15 - 30/07/2021 03:30","BZN|NL","10134.37","11720.71"
"30/07/2021 03:30 - 30/07/2021 03:45","BZN|NL","10111.66","11699.81"
"30/07/2021 03:45 - 30/07/2021 04:00","BZN|NL","10105.30","11663.30"
"30/07/2021 04:00 - 30/07/2021 04:15","BZN|NL","10065.74","11671.68"
"30/07/2021 04:15 - 30/07/2021 04:30","BZN|NL","10071.22","11672.96"
"30/07/2021 04:30 - 30/07/2021 04:45","BZN|NL","10056.55","11657.04"
"30/07/2021 04:45 - 30/07/2021 05:00","BZN|NL","10078.15","11688.72"
"30/07/2021 05:00 - 30/07/2021 05:15","BZN|NL","10186.15","11752.35"
"30/07/2021 05:15 - 30/07/2021 05:30","BZN|NL","10305.32","11766.68"
"30/07/2021 05:30 - 30/07/2021 05:45","BZN|NL","10384.79","11753.95"
"30/07/2021 05:45 - 30/07/2021 06:00","BZN|NL","10371.46","11800.69"
"30/07/2021 06:00 - 30/07/2021 06:15","BZN|NL","10544.19","11957.53"
"30/07/2021 06:15 - 30/07/2021 06:30","BZN|NL","10696.78","12122.02"
"30/07/2021 06:30 - 30/07/2021 06:45","BZN|NL","10803.87","12262.09"
"30/07/2021 06:45 - 30/07/2021 07:00","BZN|NL","10888.29","12331.05"
"30/07/2021 07:00 - 30/07/2021 07:15","BZN|NL","11067.95","12397.51"
"30/07/2021 07:15 - 30/07/2021 07:30","BZN|NL","11145.68","12538.15"
"30/07/2021 07:30 - 30/07/2021 07:45","BZN|NL","11228.31","12654.62"
"30/07/2021 07:45 - 30/07/2021 08:00","BZN|NL","11323.70","12726.26"
"30/07/2021 08:00 - 30/07/2021 08:15","BZN|NL","11490.27","12788.23"
"30/07/2021 08:15 - 30/07/2021 08:30","BZN|NL","11538.88","12789.19"
"30/07/2021 08:30 - 30/07/2021 08:45","BZN|NL","11576.29","12780.67"
"30/07/2021 08:45 - 30/07/2021 09:00","BZN|NL","11603.39","12795.31"
"30/07/2021 09:00 - 30/07/2021 09:15","BZN|NL","11593.60","12748.01"
"30/07/2021 09:15 - 30/07/2021 09:30","BZN|NL","11499.36","12671.96"
"30/07/2021 09:30 - 30/07/2021 09:45","BZN|NL","11397.12","12582.00"
"30/07/2021 09:45 - 30/07/2021 10:00","BZN|NL","11348.71","12513.53"
"30/07/2021 10:00 - 30/07/2021 10:15","BZN|NL","11253.23","12434.68"
"30/07/2021 10:15 - 30/07/2021 10:30","BZN|NL","11167.69","12311.12"
"30/07/2021 10:30 - 30/07/2021 10:45","BZN|NL","11079.15","12180.70"
"30/07/2021 10:45 - 30/07/2021 11:00","BZN|NL","11020.73","12064.58"
"30/07/2021 11:00 - 30/07/2021 11:15","BZN|NL","10922.33","11954.27"
"30/07/2021 11:15 - 30/07/2021 11:30","BZN|NL","10899.56","11819.91"
"30/07/2021 11:30 - 30/07/2021 11:45","BZN|NL","10811.55","11733.53"
"30/07/2021 11:45 - 30/07/2021 12:00","BZN|NL","10823.95","11631.77"
"30/07/2021 12:00 - 30/07/2021 12:15","BZN|NL","10850.35","11546.69"
"30/07/2021 12:15 - 30/07/2021 12:30","BZN|NL","10887.57","11447.36"
"30/07/2021 12:30 - 30/07/2021 12:45","BZN|NL","10960.26","11303.44"
"30/07/2021 12:45 - 30/07/2021 13:00","BZN|NL","11059.78","11110.96"
"30/07/2021 13:00 - 30/07/2021 13:15","BZN|NL","11152.36","10948.02"
"30/07/2021 13:15 - 30/07/2021 13:30","BZN|NL","11341.10","10845.35"
"30/07/2021 13:30 - 30/07/2021 13:45","BZN|NL","11499.78","10698.45"
"30/07/2021 13:45 - 30/07/2021 14:00","BZN|NL","11637.65","10572.57"
"30/07/2021 14:00 - 30/07/2021 14:15","BZN|NL","11780.35","10433.49"
"30/07/2021 14:15 - 30/07/2021 14:30","BZN|NL","11835.95","10358.00"
"30/07/2021 14:30 - 30/07/2021 14:45","BZN|NL","11829.96","10265.18"
"30/07/2021 14:45 - 30/07/2021 15:00","BZN|NL","11922.52","10171.46"
"30/07/2021 15:00 - 30/07/2021 15:15","BZN|NL","11859.55","10123.38"
"30/07/2021 15:15 - 30/07/2021 15:30","BZN|NL","11794.68","10102.37"
"30/07/2021 15:30 - 30/07/2021 15:45","BZN|NL","11731.65","10149.64"
"30/07/2021 15:45 - 30/07/2021 16:00","BZN|NL","11727.17","10184.50"
"30/07/2021 16:00 - 30/07/2021 16:15","BZN|NL","11775.01","10254.39"
"30/07/2021 16:15 - 30/07/2021 16:30","BZN|NL","11677.98","10298.59"
"30/07/2021 16:30 - 30/07/2021 16:45","BZN|NL","11594.81","10318.30"
"30/07/2021 16:45 - 30/07/2021 17:00","BZN|NL","11697.76","10467.79"
"30/07/2021 17:00 - 30/07/2021 17:15","BZN|NL","11790.10","10692.44"
"30/07/2021 17:15 - 30/07/2021 17:30","BZN|NL","11993.99","10934.12"
"30/07/2021 17:30 - 30/07/2021 17:45","BZN|NL","12201.77","11219.42"
